Loja,Data,Ano,NF,Produto,Unidades
E,10/04/2021,2021,E0466,P103,7
E,11/04/2021,2021,E0467,P106,3
E,12/04/2021,2021,E0468,P103,4
E,13/04/2021,2021,E0469,P101,2
E,14/04/2021,2021,E0470,P105,2
E,15/04/2021,2021,E0471,P106,2
E,16/04/2021,2021,E0472,P106,3
E,17/04/2021,2021,E0473,P101,5
E,18/04/2021,2021,E0474,P100,3
E,19/04/2021,2021,E0475,P100,7
E,20/04/2021,2021,E0476,P107,10
E,21/04/2021,2021,E0477,P102,8
E,22/04/2021,2021,E0478,P106,4
E,23/04/2021,2021,E0479,P104,6
E,24/04/2021,2021,E0480,P104,2
E,25/04/2021,2021,E0481,P101,4
E,26/04/2021,2021,E0482,P101,7
E,27/04/2021,2021,E0483,P101,2
E,28/04/2021,2021,E0484,P100,7
E,29/04/2021,2021,E0485,P104,8
E,30/04/2021,2021,E0486,P105,4
E,01/05/2021,2021,E0487,P106,6
E,02/05/2021,2021,E0488,P103,3
E,03/05/2021,2021,E0489,P107,8
E,04/05/2021,2021,E0490,P100,6
E,05/05/2021,2021,E0491,P107,3
E,06/05/2021,2021,E0492,P105,9
E,07/05/2021,2021,E0493,P104,3
E,08/05/2021,2021,E0494,P106,7
E,09/05/2021,2021,E0495,P104,10
E,10/05/2021,2021,E0496,P106,7
E,11/05/2021,2021,E0497,P104,9
E,12/05/2021,2021,E0498,P107,7
E,13/05/2021,2021,E0499,P101,8
E,14/05/2021,2021,E0500,P107,2
E,15/05/2021,2021,E0501,P105,7
E,16/05/2021,2021,E0502,P106,6
E,17/05/2021,2021,E0503,P104,8
E,18/05/2021,2021,E0504,P106,6
E,19/05/2021,2021,E0505,P105,3
E,20/05/2021,2021,E0506,P106,6
E,21/05/2021,2021,E0507,P107,2
E,22/05/2021,2021,E0508,P106,10
E,23/05/2021,2021,E0509,P105,8
E,24/05/2021,2021,E0510,P103,3
E,25/05/2021,2021,E0511,P100,1
E,26/05/2021,2021,E0512,P106,2
E,27/05/2021,2021,E0513,P105,9
E,28/05/2021,2021,E0514,P104,10
E,29/05/2021,2021,E0515,P100,5
E,30/05/2021,2021,E0516,P104,10
E,31/05/2021,2021,E0517,P104,3
E,01/06/2021,2021,E0518,P103,4
E,02/06/2021,2021,E0519,P103,7
E,03/06/2021,2021,E0520,P100,1
E,04/06/2021,2021,E0521,P101,6
E,05/06/2021,2021,E0522,P104,8
E,06/06/2021,2021,E0523,P101,9
E,07/06/2021,2021,E0524,P104,4
E,08/06/2021,2021,E0525,P107,3
E,09/06/2021,2021,E0526,P100,3
E,10/06/2021,2021,E0527,P102,2
E,11/06/2021,2021,E0528,P105,8
E,12/06/2021,2021,E0529,P104,1
E,13/06/2021,2021,E0530,P100,4
E,14/06/2021,2021,E0531,P107,7
E,15/06/2021,2021,E0532,P105,6
E,16/06/2021,2021,E0533,P100,2
E,17/06/2021,2021,E0534,P100,1
E,18/06/2021,2021,E0535,P101,1
E,19/06/2021,2021,E0536,P101,10
E,20/06/2021,2021,E0537,P102,2
E,21/06/2021,2021,E0538,P103,8
E,22/06/2021,2021,E0539,P105,4
E,23/06/2021,2021,E0540,P107,4
E,24/06/2021,2021,E0541,P105,5
E,25/06/2021,2021,E0542,P103,7
E,26/06/2021,2021,E0543,P103,1
E,27/06/2021,2021,E0544,P105,4
E,28/06/2021,2021,E0545,P106,8
E,29/06/2021,2021,E0546,P106,10
E,30/06/2021,2021,E0547,P106,8
E,01/07/2021,2021,E0548,P104,4
E,02/07/2021,2021,E0549,P104,5
E,03/07/2021,2021,E0550,P100,9
E,04/07/2021,2021,E0551,P105,8
E,05/07/2021,2021,E0552,P102,8
E,06/07/2021,2021,E0553,P100,10
E,07/07/2021,2021,E0554,P100,4
E,08/07/2021,2021,E0555,P106,5
E,09/07/2021,2021,E0556,P101,6
E,10/07/2021,2021,E0557,P106,3
E,11/07/2021,2021,E0558,P100,5
E,12/07/2021,2021,E0559,P104,3
E,13/07/2021,2021,E0560,P101,4
E,14/07/2021,2021,E0561,P107,5
E,15/07/2021,2021,E0562,P105,6
E,16/07/2021,2021,E0563,P102,5
E,17/07/2021,2021,E0564,P106,10
E,18/07/2021,2021,E0565,P105,7
E,19/07/2021,2021,E0566,P103,5
E,20/07/2021,2021,E0567,P101,1
E,21/07/2021,2021,E0568,P104,7
E,22/07/2021,2021,E0569,P107,6
E,23/07/2021,2021,E0570,P104,1
E,24/07/2021,2021,E0571,P104,1
E,25/07/2021,2021,E0572,P102,2
E,26/07/2021,2021,E0573,P104,6
E,27/07/2021,2021,E0574,P100,10
E,28/07/2021,2021,E0575,P103,4
E,29/07/2021,2021,E0576,P106,5
E,30/07/2021,2021,E0577,P101,10
E,31/07/2021,2021,E0578,P101,9
E,01/08/2021,2021,E0579,P107,6
E,02/08/2021,2021,E0580,P103,7
E,03/08/2021,2021,E0581,P105,4
E,04/08/2021,2021,E0582,P102,2
E,05/08/2021,2021,E0583,P101,5
E,06/08/2021,2021,E0584,P101,5
E,07/08/2021,2021,E0585,P106,9
E,08/08/2021,2021,E0586,P106,3
E,09/08/2021,2021,E0587,P103,5
E,10/08/2021,2021,E0588,P106,10
E,11/08/2021,2021,E0589,P103,2
E,12/08/2021,2021,E0590,P107,7
E,13/08/2021,2021,E0591,P101,5
E,14/08/2021,2021,E0592,P107,10
E,15/08/2021,2021,E0593,P103,3
E,16/08/2021,2021,E0594,P104,4
E,17/08/2021,2021,E0595,P107,4
E,18/08/2021,2021,E0596,P100,5
E,19/08/2021,2021,E0597,P100,1
E,20/08/2021,2021,E0598,P102,7
E,21/08/2021,2021,E0599,P106,3
E,22/08/2021,2021,E0600,P102,2
E,23/08/2021,2021,E0601,P102,2
E,24/08/2021,2021,E0602,P102,8
E,25/08/2021,2021,E0603,P106,8
E,26/08/2021,2021,E0604,P102,5
E,27/08/2021,2021,E0605,P104,1
E,28/08/2021,2021,E0606,P107,6
E,29/08/2021,2021,E0607,P104,10
E,30/08/2021,2021,E0608,P104,8
E,31/08/2021,2021,E0609,P103,8
E,01/09/2021,2021,E0610,P101,9
E,02/09/2021,2021,E0611,P103,2
E,03/09/2021,2021,E0612,P106,3
E,04/09/2021,2021,E0613,P106,8
E,05/09/2021,2021,E0614,P101,3
E,06/09/2021,2021,E0615,P107,9
E,07/09/2021,2021,E0616,P107,5
E,08/09/2021,2021,E0617,P104,8
E,09/09/2021,2021,E0618,P104,8
E,10/09/2021,2021,E0619,P101,9
E,11/09/2021,2021,E0620,P101,2
E,12/09/2021,2021,E0621,P104,7
E,13/09/2021,2021,E0622,P101,7
E,14/09/2021,2021,E0623,P105,6
E,15/09/2021,2021,E0624,P106,9
E,16/09/2021,2021,E0625,P103,3
E,17/09/2021,2021,E0626,P105,9
E,18/09/2021,2021,E0627,P103,2
E,19/09/2021,2021,E0628,P101,6
E,20/09/2021,2021,E0629,P106,8
E,21/09/2021,2021,E0630,P104,6
E,22/09/2021,2021,E0631,P103,3
E,23/09/2021,2021,E0632,P105,3
E,24/09/2021,2021,E0633,P107,10
E,25/09/2021,2021,E0634,P105,6
E,26/09/2021,2021,E0635,P104,9
E,27/09/2021,2021,E0636,P104,4
E,28/09/2021,2021,E0637,P102,9
E,29/09/2021,2021,E0638,P107,4
E,30/09/2021,2021,E0639,P103,5
E,01/10/2021,2021,E0640,P103,3
E,02/10/2021,2021,E0641,P102,3
E,03/10/2021,2021,E0642,P103,9
E,04/10/2021,2021,E0643,P101,10
E,05/10/2021,2021,E0644,P103,5
E,06/10/2021,2021,E0645,P103,5
E,07/10/2021,2021,E0646,P101,9
E,08/10/2021,2021,E0647,P107,2
E,09/10/2021,2021,E0648,P103,5
E,10/10/2021,2021,E0649,P104,5
E,11/10/2021,2021,E0650,P101,6
E,12/10/2021,2021,E0651,P106,4
E,13/10/2021,2021,E0652,P103,8
E,14/10/2021,2021,E0653,P107,6
E,15/10/2021,2021,E0654,P106,2
E,16/10/2021,2021,E0655,P104,8
E,17/10/2021,2021,E0656,P105,9
E,18/10/2021,2021,E0657,P107,9
E,19/10/2021,2021,E0658,P104,1
E,20/10/2021,2021,E0659,P105,1
E,21/10/2021,2021,E0660,P100,5
E,22/10/2021,2021,E0661,P101,1
E,23/10/2021,2021,E0662,P104,10
E,24/10/2021,2021,E0663,P106,9
E,25/10/2021,2021,E0664,P107,8
E,26/10/2021,2021,E0665,P103,5
E,27/10/2021,2021,E0666,P103,7
E,28/10/2021,2021,E0667,P104,5
E,29/10/2021,2021,E0668,P106,5
E,30/10/2021,2021,E0669,P104,5
E,31/10/2021,2021,E0670,P104,3
E,01/11/2021,2021,E0671,P107,9
E,02/11/2021,2021,E0672,P105,10
E,03/11/2021,2021,E0673,P103,3
E,04/11/2021,2021,E0674,P105,9
E,05/11/2021,2021,E0675,P104,8
E,06/11/2021,2021,E0676,P106,9
E,07/11/2021,2021,E0677,P101,1
E,08/11/2021,2021,E0678,P104,2
E,09/11/2021,2021,E0679,P102,1
E,10/11/2021,2021,E0680,P103,6
E,11/11/2021,2021,E0681,P106,9
E,12/11/2021,2021,E0682,P103,5
E,13/11/2021,2021,E0683,P104,9
E,14/11/2021,2021,E0684,P100,9
E,15/11/2021,2021,E0685,P102,9
E,16/11/2021,2021,E0686,P102,4
E,17/11/2021,2021,E0687,P104,3
E,18/11/2021,2021,E0688,P106,3
E,19/11/2021,2021,E0689,P105,9
E,20/11/2021,2021,E0690,P101,3
E,21/11/2021,2021,E0691,P106,8
E,22/11/2021,2021,E0692,P104,1
E,23/11/2021,2021,E0693,P103,4
E,24/11/2021,2021,E0694,P105,8
E,25/11/2021,2021,E0695,P106,4
E,26/11/2021,2021,E0696,P102,9
E,27/11/2021,2021,E0697,P106,3
E,28/11/2021,2021,E0698,P107,7
E,29/11/2021,2021,E0699,P107,2
E,30/11/2021,2021,E0700,P104,2
E,01/12/2021,2021,E0701,P102,9
E,02/12/2021,2021,E0702,P106,1
E,03/12/2021,2021,E0703,P103,4
E,04/12/2021,2021,E0704,P106,5
E,05/12/2021,2021,E0705,P100,6
E,06/12/2021,2021,E0706,P104,1
E,07/12/2021,2021,E0707,P100,8
E,08/12/2021,2021,E0708,P105,7
E,09/12/2021,2021,E0709,P100,7
E,10/12/2021,2021,E0710,P100,1
E,11/12/2021,2021,E0711,P100,10
E,12/12/2021,2021,E0712,P101,5
E,13/12/2021,2021,E0713,P101,2
E,14/12/2021,2021,E0714,P100,1
E,15/12/2021,2021,E0715,P106,2
E,16/12/2021,2021,E0716,P105,1
E,17/12/2021,2021,E0717,P101,2
E,18/12/2021,2021,E0718,P106,5
E,19/12/2021,2021,E0719,P105,1
E,20/12/2021,2021,E0720,P102,7
E,21/12/2021,2021,E0721,P103,5
E,22/12/2021,2021,E0722,P106,5
E,23/12/2021,2021,E0723,P106,6
E,24/12/2021,2021,E0724,P105,8
E,25/12/2021,2021,E0725,P101,4
E,26/12/2021,2021,E0726,P104,2
E,27/12/2021,2021,E0727,P100,1
E,28/12/2021,2021,E0728,P104,9
E,29/12/2021,2021,E0729,P105,8
E,30/12/2021,2021,E0730,P107,10
E,31/12/2021,2021,E0731,P104,5
E,01/01/2022,2022,E0732,P105,5
E,02/01/2022,2022,E0733,P106,9
E,03/01/2022,2022,E0734,P103,2
E,04/01/2022,2022,E0735,P107,5
E,05/01/2022,2022,E0736,P102,10
E,06/01/2022,2022,E0737,P106,4
E,07/01/2022,2022,E0738,P104,6
E,08/01/2022,2022,E0739,P107,4
E,09/01/2022,2022,E0740,P100,9
E,10/01/2022,2022,E0741,P105,5
E,11/01/2022,2022,E0742,P107,9
E,12/01/2022,2022,E0743,P102,1
E,13/01/2022,2022,E0744,P105,3
E,14/01/2022,2022,E0745,P105,2
E,15/01/2022,2022,E0746,P104,3
E,16/01/2022,2022,E0747,P105,2
E,17/01/2022,2022,E0748,P105,3
E,18/01/2022,2022,E0749,P107,9
E,19/01/2022,2022,E0750,P103,4
E,20/01/2022,2022,E0751,P103,1
E,21/01/2022,2022,E0752,P105,10
E,22/01/2022,2022,E0753,P102,4
E,23/01/2022,2022,E0754,P104,1
E,24/01/2022,2022,E0755,P102,7
E,25/01/2022,2022,E0756,P105,3
E,26/01/2022,2022,E0757,P106,8
E,27/01/2022,2022,E0758,P101,5
E,28/01/2022,2022,E0759,P105,1
E,29/01/2022,2022,E0760,P107,3
E,30/01/2022,2022,E0761,P104,1
E,31/01/2022,2022,E0762,P102,10
E,01/02/2022,2022,E0763,P103,10
E,02/02/2022,2022,E0764,P101,6
E,03/02/2022,2022,E0765,P104,6
E,04/02/2022,2022,E0766,P102,5
E,05/02/2022,2022,E0767,P100,6
E,06/02/2022,2022,E0768,P103,7
E,07/02/2022,2022,E0769,P105,4
E,08/02/2022,2022,E0770,P102,6
E,09/02/2022,2022,E0771,P107,4
E,10/02/2022,2022,E0772,P105,4
E,11/02/2022,2022,E0773,P101,9
E,12/02/2022,2022,E0774,P104,10
E,13/02/2022,2022,E0775,P100,6
E,14/02/2022,2022,E0776,P100,1
E,15/02/2022,2022,E0777,P103,9
E,16/02/2022,2022,E0778,P104,10
E,17/02/2022,2022,E0779,P106,6
E,18/02/2022,2022,E0780,P103,10
E,19/02/2022,2022,E0781,P105,4
E,20/02/2022,2022,E0782,P107,1
E,21/02/2022,2022,E0783,P103,7
E,22/02/2022,2022,E0784,P100,5
E,23/02/2022,2022,E0785,P103,2
E,24/02/2022,2022,E0786,P107,10
E,25/02/2022,2022,E0787,P104,3
E,26/02/2022,2022,E0788,P106,5
E,27/02/2022,2022,E0789,P100,3
E,28/02/2022,2022,E0790,P107,8
E,01/03/2022,2022,E0791,P104,3
E,02/03/2022,2022,E0792,P101,6
E,03/03/2022,2022,E0793,P105,2
E,04/03/2022,2022,E0794,P101,5
E,05/03/2022,2022,E0795,P104,3
E,06/03/2022,2022,E0796,P102,1
E,07/03/2022,2022,E0797,P105,9
E,08/03/2022,2022,E0798,P105,3
E,09/03/2022,2022,E0799,P104,8
E,10/03/2022,2022,E0800,P107,8
E,11/03/2022,2022,E0801,P104,4
E,12/03/2022,2022,E0802,P104,7
E,13/03/2022,2022,E0803,P102,8
E,14/03/2022,2022,E0804,P105,2
E,15/03/2022,2022,E0805,P104,5
E,16/03/2022,2022,E0806,P103,8
E,17/03/2022,2022,E0807,P101,6
E,18/03/2022,2022,E0808,P102,4
E,19/03/2022,2022,E0809,P107,2
E,20/03/2022,2022,E0810,P101,2
E,21/03/2022,2022,E0811,P100,2
E,22/03/2022,2022,E0812,P107,8
E,23/03/2022,2022,E0813,P103,9
E,24/03/2022,2022,E0814,P106,8
E,25/03/2022,2022,E0815,P104,2
E,26/03/2022,2022,E0816,P106,1
E,27/03/2022,2022,E0817,P100,1
E,28/03/2022,2022,E0818,P107,8
E,29/03/2022,2022,E0819,P102,3
E,30/03/2022,2022,E0820,P101,9
E,31/03/2022,2022,E0821,P107,8
E,01/04/2022,2022,E0822,P100,6
E,02/04/2022,2022,E0823,P106,5
E,03/04/2022,2022,E0824,P105,6
E,04/04/2022,2022,E0825,P102,7
E,05/04/2022,2022,E0826,P105,3
E,06/04/2022,2022,E0827,P105,7
E,07/04/2022,2022,E0828,P102,7
E,08/04/2022,2022,E0829,P100,6
E,09/04/2022,2022,E0830,P100,5
E,10/04/2022,2022,E0831,P107,1
E,11/04/2022,2022,E0832,P106,4
E,12/04/2022,2022,E0833,P103,2
E,13/04/2022,2022,E0834,P103,2
E,14/04/2022,2022,E0835,P104,4
E,15/04/2022,2022,E0836,P103,8
E,16/04/2022,2022,E0837,P101,7
E,17/04/2022,2022,E0838,P104,3
E,18/04/2022,2022,E0839,P106,8
E,19/04/2022,2022,E0840,P107,4
E,20/04/2022,2022,E0841,P106,5
E,21/04/2022,2022,E0842,P106,7
E,22/04/2022,2022,E0843,P101,7
E,23/04/2022,2022,E0844,P104,3
E,24/04/2022,2022,E0845,P105,5
E,25/04/2022,2022,E0846,P104,6
E,26/04/2022,2022,E0847,P107,5
E,27/04/2022,2022,E0848,P106,3
E,28/04/2022,2022,E0849,P103,9
E,29/04/2022,2022,E0850,P105,1
E,30/04/2022,2022,E0851,P106,3
E,01/05/2022,2022,E0852,P106,5
E,02/05/2022,2022,E0853,P101,6
E,03/05/2022,2022,E0854,P104,6
E,04/05/2022,2022,E0855,P103,3
E,05/05/2022,2022,E0856,P106,7
E,06/05/2022,2022,E0857,P102,4
E,07/05/2022,2022,E0858,P102,5
E,08/05/2022,2022,E0859,P106,7
E,09/05/2022,2022,E0860,P103,1
E,10/05/2022,2022,E0861,P105,1
E,11/05/2022,2022,E0862,P104,4
E,12/05/2022,2022,E0863,P102,7
E,13/05/2022,2022,E0864,P105,9
E,14/05/2022,2022,E0865,P103,3
E,15/05/2022,2022,E0866,P101,9
E,16/05/2022,2022,E0867,P106,4
E,17/05/2022,2022,E0868,P101,7
E,18/05/2022,2022,E0869,P104,2
E,19/05/2022,2022,E0870,P106,3
E,20/05/2022,2022,E0871,P103,8
E,21/05/2022,2022,E0872,P100,2
E,22/05/2022,2022,E0873,P106,4
E,23/05/2022,2022,E0874,P103,3
E,24/05/2022,2022,E0875,P100,3
E,25/05/2022,2022,E0876,P100,9
E,26/05/2022,2022,E0877,P102,9
E,27/05/2022,2022,E0878,P103,1
E,28/05/2022,2022,E0879,P100,1
E,29/05/2022,2022,E0880,P104,10
E,30/05/2022,2022,E0881,P104,10
E,31/05/2022,2022,E0882,P104,8
E,01/06/2022,2022,E0883,P105,5
E,02/06/2022,2022,E0884,P103,9
E,03/06/2022,2022,E0885,P103,1
E,04/06/2022,2022,E0886,P103,9
E,05/06/2022,2022,E0887,P102,8
E,06/06/2022,2022,E0888,P101,1
E,07/06/2022,2022,E0889,P104,1
E,08/06/2022,2022,E0890,P106,3
E,09/06/2022,2022,E0891,P102,10
E,10/06/2022,2022,E0892,P101,3
E,11/06/2022,2022,E0893,P101,8
E,12/06/2022,2022,E0894,P106,5
E,13/06/2022,2022,E0895,P100,7
E,14/06/2022,2022,E0896,P106,7
E,15/06/2022,2022,E0897,P100,8
E,16/06/2022,2022,E0898,P107,9
E,17/06/2022,2022,E0899,P102,5
E,18/06/2022,2022,E0900,P106,10
E,19/06/2022,2022,E0901,P100,4
E,20/06/2022,2022,E0902,P101,2
E,21/06/2022,2022,E0903,P100,3
E,22/06/2022,2022,E0904,P103,3
E,23/06/2022,2022,E0905,P104,9
E,24/06/2022,2022,E0906,P100,5
E,25/06/2022,2022,E0907,P103,9
E,26/06/2022,2022,E0908,P101,1
E,27/06/2022,2022,E0909,P102,3
E,28/06/2022,2022,E0910,P103,7
E,29/06/2022,2022,E0911,P104,4
E,30/06/2022,2022,E0912,P103,5
E,01/07/2022,2022,E0913,P104,8
E,02/07/2022,2022,E0914,P101,2
E,03/07/2022,2022,E0915,P106,4
E,04/07/2022,2022,E0916,P101,2
E,05/07/2022,2022,E0917,P102,3
E,06/07/2022,2022,E0918,P106,3
E,07/07/2022,2022,E0919,P102,2
E,08/07/2022,2022,E0920,P100,10
E,09/07/2022,2022,E0921,P105,1
E,10/07/2022,2022,E0922,P102,7
E,11/07/2022,2022,E0923,P106,7
E,12/07/2022,2022,E0924,P106,2
E,13/07/2022,2022,E0925,P101,9
E,14/07/2022,2022,E0926,P101,8
E,15/07/2022,2022,E0927,P102,5
E,16/07/2022,2022,E0928,P106,2
E,17/07/2022,2022,E0929,P100,2
E,18/07/2022,2022,E0930,P105,6
E,19/07/2022,2022,E0931,P104,5
E,20/07/2022,2022,E0932,P101,6
E,21/07/2022,2022,E0933,P101,10
E,22/07/2022,2022,E0934,P100,2
E,23/07/2022,2022,E0935,P106,2
E,24/07/2022,2022,E0936,P102,1
E,25/07/2022,2022,E0937,P102,8
E,26/07/2022,2022,E0938,P100,5
E,27/07/2022,2022,E0939,P100,3
E,28/07/2022,2022,E0940,P107,2
E,29/07/2022,2022,E0941,P106,9
E,30/07/2022,2022,E0942,P105,1
E,31/07/2022,2022,E0943,P105,7
E,01/08/2022,2022,E0944,P103,1
E,02/08/2022,2022,E0945,P100,9
E,03/08/2022,2022,E0946,P104,1
E,04/08/2022,2022,E0947,P107,10
E,05/08/2022,2022,E0948,P102,5
E,06/08/2022,2022,E0949,P107,6
E,07/08/2022,2022,E0950,P102,2
E,08/08/2022,2022,E0951,P106,5
E,09/08/2022,2022,E0952,P102,8
E,10/08/2022,2022,E0953,P106,7
